CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE
Michigan,IHSP,2014-15,2014,41,5-17 yr,0.7,0
Michigan,IHSP,2014-15,2014,42,5-17 yr,1.4,0.7
Michigan,IHSP,2014-15,2014,43,5-17 yr,1.4,0
Michigan,IHSP,2014-15,2014,44,5-17 yr,1.4,0
Michigan,IHSP,2014-15,2014,45,5-17 yr,1.4,0
Michigan,IHSP,2014-15,2014,46,5-17 yr,2.1,0.7
Michigan,IHSP,2014-15,2014,47,5-17 yr,3.4,1.4
Michigan,IHSP,2014-15,2014,48,5-17 yr,4.8,1.4
Michigan,IHSP,2014-15,2014,49,5-17 yr,5.5,0.7
Michigan,IHSP,2014-15,2014,50,5-17 yr,9,3.4
Michigan,IHSP,2014-15,2014,51,5-17 yr,13.1,4.1
Michigan,IHSP,2014-15,2014,52,5-17 yr,16.5,3.4
Michigan,IHSP,2014-15,2014,53,5-17 yr,17.9,1.4
Michigan,IHSP,2014-15,2015,1,5-17 yr,20.7,2.8
Michigan,IHSP,2014-15,2015,2,5-17 yr,20.7,0
Michigan,IHSP,2014-15,2015,3,5-17 yr,21.4,0.7
Michigan,IHSP,2014-15,2015,4,5-17 yr,22.1,0.7
Michigan,IHSP,2014-15,2015,5,5-17 yr,22.1,0
Michigan,IHSP,2014-15,2015,6,5-17 yr,22.1,0
Michigan,IHSP,2014-15,2015,7,5-17 yr,22.1,0
Michigan,IHSP,2014-15,2015,8,5-17 yr,22.1,0
Michigan,IHSP,2014-15,2015,9,5-17 yr,22.1,0
Michigan,IHSP,2014-15,2015,10,5-17 yr,22.1,0
Michigan,IHSP,2014-15,2015,11,5-17 yr,22.7,0.7
Michigan,IHSP,2014-15,2015,12,5-17 yr,24.8,2.1
Michigan,IHSP,2014-15,2015,13,5-17 yr,25.5,0.7
Michigan,IHSP,2014-15,2015,14,5-17 yr,25.5,0
Michigan,IHSP,2014-15,2015,15,5-17 yr,26.2,0.7
Michigan,IHSP,2014-15,2015,16,5-17 yr,26.2,0
Michigan,IHSP,2014-15,2015,17,5-17 yr,26.9,0.7
Michigan,IHSP,2014-15,2014,40,18-49 yr,0,0
Michigan,IHSP,2014-15,2014,41,18-49 yr,0,0
Michigan,IHSP,2014-15,2014,42,18-49 yr,0.5,0.5
Michigan,IHSP,2014-15,2014,43,18-49 yr,0.5,0
Michigan,IHSP,2014-15,2014,44,18-49 yr,0.8,0.3
Michigan,IHSP,2014-15,2014,45,18-49 yr,0.8,0
Michigan,IHSP,2014-15,2014,46,18-49 yr,0.8,0
Michigan,IHSP,2014-15,2014,47,18-49 yr,0.8,0
Michigan,IHSP,2014-15,2014,48,18-49 yr,0.8,0
Michigan,IHSP,2014-15,2014,49,18-49 yr,1.6,0.8
Michigan,IHSP,2014-15,2014,50,18-49 yr,2.4,0.8
Michigan,IHSP,2014-15,2014,51,18-49 yr,3.2,0.8
Michigan,IHSP,2014-15,2014,52,18-49 yr,4.2,1.1
Michigan,IHSP,2014-15,2014,53,18-49 yr,5,0.8
Michigan,IHSP,2014-15,2015,1,18-49 yr,5.8,0.8
Michigan,IHSP,2014-15,2015,2,18-49 yr,6.8,1.1
Michigan,IHSP,2014-15,2015,3,18-49 yr,7.4,0.5
Michigan,IHSP,2014-15,2015,4,18-49 yr,7.6,0.3
Michigan,IHSP,2014-15,2015,5,18-49 yr,7.6,0
Michigan,IHSP,2014-15,2015,6,18-49 yr,7.9,0.3
Michigan,IHSP,2014-15,2015,7,18-49 yr,7.9,0
Michigan,IHSP,2014-15,2015,8,18-49 yr,7.9,0
Michigan,IHSP,2014-15,2015,9,18-49 yr,8.7,0.8
Michigan,IHSP,2014-15,2015,10,18-49 yr,9,0.3
Michigan,IHSP,2014-15,2015,11,18-49 yr,9,0
Michigan,IHSP,2014-15,2015,12,18-49 yr,9.7,0.8
Michigan,IHSP,2014-15,2015,13,18-49 yr,10,0.3
Michigan,IHSP,2014-15,2015,14,18-49 yr,10.5,0.5
Michigan,IHSP,2014-15,2015,15,18-49 yr,10.8,0.3
Michigan,IHSP,2014-15,2015,16,18-49 yr,11.1,0.3
Michigan,IHSP,2014-15,2015,17,18-49 yr,11.3,0.3
Michigan,IHSP,2014-15,2014,40,50-64 yr,0,0
Michigan,IHSP,2014-15,2014,41,50-64 yr,0,0
Michigan,IHSP,2014-15,2014,42,50-64 yr,0,0
Michigan,IHSP,2014-15,2014,43,50-64 yr,0,0
Michigan,IHSP,2014-15,2014,44,50-64 yr,0,0
Michigan,IHSP,2014-15,2014,45,50-64 yr,0,0
Michigan,IHSP,2014-15,2014,46,50-64 yr,0,0
Michigan,IHSP,2014-15,2014,47,50-64 yr,0.6,0.6
Michigan,IHSP,2014-15,2014,48,50-64 yr,0.6,0
Michigan,IHSP,2014-15,2014,49,50-64 yr,1.7,1.1
Michigan,IHSP,2014-15,2014,50,50-64 yr,3.9,2.2
Michigan,IHSP,2014-15,2014,51,50-64 yr,7.3,3.3
Michigan,IHSP,2014-15,2014,52,50-64 yr,12.3,5
Michigan,IHSP,2014-15,2014,53,50-64 yr,17.3,5
Michigan,IHSP,2014-15,2015,1,50-64 yr,20.6,3.3
Michigan,IHSP,2014-15,2015,2,50-64 yr,22.3,1.7
Michigan,IHSP,2014-15,2015,3,50-64 yr,24,1.7
Michigan,IHSP,2014-15,2015,4,50-64 yr,25.7,1.7
Michigan,IHSP,2014-15,2015,5,50-64 yr,28.5,2.8
Michigan,IHSP,2014-15,2015,6,50-64 yr,28.5,0
Michigan,IHSP,2014-15,2015,7,50-64 yr,29.6,1.1
Michigan,IHSP,2014-15,2015,8,50-64 yr,30.1,0.6
Michigan,IHSP,2014-15,2015,9,50-64 yr,31.3,1.1
Michigan,IHSP,2014-15,2015,10,50-64 yr,32.4,1.1
Michigan,IHSP,2014-15,2015,11,50-64 yr,32.9,0.6
Michigan,IHSP,2014-15,2015,12,50-64 yr,35.2,2.2
Michigan,IHSP,2014-15,2015,13,50-64 yr,36.8,1.7
Michigan,IHSP,2014-15,2015,14,50-64 yr,38.5,1.7
Michigan,IHSP,2014-15,2015,15,50-64 yr,39.1,0.6
Michigan,IHSP,2014-15,2015,16,50-64 yr,39.6,0.6
Michigan,IHSP,2014-15,2015,17,50-64 yr,39.6,0
Michigan,IHSP,2014-15,2014,40,65+ yr,0,0
Michigan,IHSP,2014-15,2014,41,65+ yr,0,0
Michigan,IHSP,2014-15,2014,42,65+ yr,0,0
Michigan,IHSP,2014-15,2014,43,65+ yr,0,0
Michigan,IHSP,2014-15,2014,44,65+ yr,0.8,0.8
Michigan,IHSP,2014-15,2014,45,65+ yr,2.3,1.6
Michigan,IHSP,2014-15,2014,46,65+ yr,2.3,0
Michigan,IHSP,2014-15,2014,47,65+ yr,2.3,0
Michigan,IHSP,2014-15,2014,48,65+ yr,2.3,0
Michigan,IHSP,2014-15,2014,49,65+ yr,5.5,3.1
Michigan,IHSP,2014-15,2014,50,65+ yr,14,8.6
Michigan,IHSP,2014-15,2014,51,65+ yr,30.4,16.4
Michigan,IHSP,2014-15,2014,52,65+ yr,56.9,26.5
Michigan,IHSP,2014-15,2014,53,65+ yr,103.6,46.8
Michigan,IHSP,2014-15,2015,1,65+ yr,124.7,21
Michigan,IHSP,2014-15,2015,2,65+ yr,137.2,12.5
Michigan,IHSP,2014-15,2015,3,65+ yr,141.8,4.7
Michigan,IHSP,2014-15,2015,4,65+ yr,148.9,7
Michigan,IHSP,2014-15,2015,5,65+ yr,152.7,3.9
Michigan,IHSP,2014-15,2015,6,65+ yr,156.6,3.9
Michigan,IHSP,2014-15,2015,7,65+ yr,161.3,4.7
Michigan,IHSP,2014-15,2015,8,65+ yr,163.7,2.3
Michigan,IHSP,2014-15,2015,9,65+ yr,168.3,4.7
Michigan,IHSP,2014-15,2015,10,65+ yr,174.6,6.2
Michigan,IHSP,2014-15,2015,11,65+ yr,181.6,7
Michigan,IHSP,2014-15,2015,12,65+ yr,185.5,3.9
Michigan,IHSP,2014-15,2015,13,65+ yr,186.3,0.8
Michigan,IHSP,2014-15,2015,14,65+ yr,193.3,7
Michigan,IHSP,2014-15,2015,15,65+ yr,197.9,4.7
Michigan,IHSP,2014-15,2015,16,65+ yr,201.1,3.1
Michigan,IHSP,2014-15,2015,17,65+ yr,204.2,3.1
Michigan,IHSP,2014-15,2014,40,Overall,0.1,0.1
Michigan,IHSP,2014-15,2014,41,Overall,0.1,0
Michigan,IHSP,2014-15,2014,42,Overall,0.5,0.3
Michigan,IHSP,2014-15,2014,43,Overall,0.5,0
Michigan,IHSP,2014-15,2014,44,Overall,0.8,0.3
Michigan,IHSP,2014-15,2014,45,Overall,1,0.2
Michigan,IHSP,2014-15,2014,46,Overall,1.2,0.2
Michigan,IHSP,2014-15,2014,47,Overall,1.6,0.3
Michigan,IHSP,2014-15,2014,48,Overall,1.8,0.2
Michigan,IHSP,2014-15,2014,49,Overall,3.1,1.2
Michigan,IHSP,2014-15,2014,50,Overall,5.9,2.8
Michigan,IHSP,2014-15,2014,51,Overall,10.4,4.5
Michigan,IHSP,2014-15,2014,52,Overall,17.5,7.1
Michigan,IHSP,2014-15,2014,53,Overall,26.6,9.1
Michigan,IHSP,2014-15,2015,1,Overall,31.1,4.5
Michigan,IHSP,2014-15,2015,2,Overall,34.1,2.9
Michigan,IHSP,2014-15,2015,3,Overall,35.8,1.7
Michigan,IHSP,2014-15,2015,4,Overall,37.5,1.7
Michigan,IHSP,2014-15,2015,5,Overall,38.6,1.1
Michigan,IHSP,2014-15,2015,6,Overall,39.6,1
Michigan,IHSP,2014-15,2015,7,Overall,40.9,1.2
Michigan,IHSP,2014-15,2015,8,Overall,41.8,0.9
Michigan,IHSP,2014-15,2015,9,Overall,43.1,1.4
Michigan,IHSP,2014-15,2015,10,Overall,44.5,1.4
Michigan,IHSP,2014-15,2015,11,Overall,45.8,1.4
Michigan,IHSP,2014-15,2015,12,Overall,47.7,1.8
Michigan,IHSP,2014-15,2015,13,Overall,48.5,0.8
Michigan,IHSP,2014-15,2015,14,Overall,50.3,1.8
Michigan,IHSP,2014-15,2015,15,Overall,51.3,1
Michigan,IHSP,2014-15,2015,16,Overall,52,0.7
Michigan,IHSP,2014-15,2015,17,Overall,52.6,0.7
Michigan,IHSP,2014-15,2014,40,65-74 yr,0,0
Michigan,IHSP,2014-15,2014,41,65-74 yr,0,0
Michigan,IHSP,2014-15,2014,42,65-74 yr,0,0
Michigan,IHSP,2014-15,2014,43,65-74 yr,0,0
Michigan,IHSP,2014-15,2014,44,65-74 yr,0,0
Michigan,IHSP,2014-15,2014,45,65-74 yr,2.7,2.7
Michigan,IHSP,2014-15,2014,46,65-74 yr,2.7,0
Michigan,IHSP,2014-15,2014,47,65-74 yr,2.7,0
Michigan,IHSP,2014-15,2014,48,65-74 yr,2.7,0
Michigan,IHSP,2014-15,2014,49,65-74 yr,4.1,1.4
Michigan,IHSP,2014-15,2014,50,65-74 yr,8.1,4.1
Michigan,IHSP,2014-15,2014,51,65-74 yr,13.5,5.4
Michigan,IHSP,2014-15,2014,52,65-74 yr,28.4,14.9
Michigan,IHSP,2014-15,2014,53,65-74 yr,44.7,16.2
Michigan,IHSP,2014-15,2015,1,65-74 yr,56.8,12.2
Michigan,IHSP,2014-15,2015,2,65-74 yr,60.9,4.1
Michigan,IHSP,2014-15,2015,3,65-74 yr,63.6,2.7
Michigan,IHSP,2014-15,2015,4,65-74 yr,67.7,4.1
Michigan,IHSP,2014-15,2015,5,65-74 yr,70.4,2.7
Michigan,IHSP,2014-15,2015,6,65-74 yr,71.7,1.4
Michigan,IHSP,2014-15,2015,7,65-74 yr,74.4,2.7
Michigan,IHSP,2014-15,2015,8,65-74 yr,74.4,0
Michigan,IHSP,2014-15,2015,9,65-74 yr,75.8,1.4
Michigan,IHSP,2014-15,2015,10,65-74 yr,79.8,4.1
Michigan,IHSP,2014-15,2015,11,65-74 yr,81.2,1.4
Michigan,IHSP,2014-15,2015,12,65-74 yr,86.6,5.4
Michigan,IHSP,2014-15,2015,13,65-74 yr,88,1.4
Michigan,IHSP,2014-15,2015,14,65-74 yr,92,4.1
Michigan,IHSP,2014-15,2015,15,65-74 yr,94.7,2.7
Michigan,IHSP,2014-15,2015,16,65-74 yr,96.1,1.4
Michigan,IHSP,2014-15,2015,17,65-74 yr,98.8,2.7
Michigan,IHSP,2014-15,2014,40,75-84 yr,0,0
Michigan,IHSP,2014-15,2014,41,75-84 yr,0,0
Michigan,IHSP,2014-15,2014,42,75-84 yr,0,0
Michigan,IHSP,2014-15,2014,43,75-84 yr,0,0
Michigan,IHSP,2014-15,2014,44,75-84 yr,2.7,2.7
Michigan,IHSP,2014-15,2014,45,75-84 yr,2.7,0
Michigan,IHSP,2014-15,2014,46,75-84 yr,2.7,0
Michigan,IHSP,2014-15,2014,47,75-84 yr,2.7,0
Michigan,IHSP,2014-15,2014,48,75-84 yr,2.7,0
Michigan,IHSP,2014-15,2014,49,75-84 yr,2.7,0
Michigan,IHSP,2014-15,2014,50,75-84 yr,13.3,10.6
Michigan,IHSP,2014-15,2014,51,75-84 yr,42.5,29.2
Michigan,IHSP,2014-15,2014,52,75-84 yr,74.4,31.9
Michigan,IHSP,2014-15,2014,53,75-84 yr,138.2,63.8
Michigan,IHSP,2014-15,2015,1,75-84 yr,154.1,15.9
Michigan,IHSP,2014-15,2015,2,75-84 yr,162.1,8
Michigan,IHSP,2014-15,2015,3,75-84 yr,170,8
Michigan,IHSP,2014-15,2015,4,75-84 yr,178,8
Michigan,IHSP,2014-15,2015,5,75-84 yr,180.7,2.7
Michigan,IHSP,2014-15,2015,6,75-84 yr,191.3,10.6
Michigan,IHSP,2014-15,2015,7,75-84 yr,196.6,5.3
Michigan,IHSP,2014-15,2015,8,75-84 yr,201.9,5.3
Michigan,IHSP,2014-15,2015,9,75-84 yr,207.2,5.3
Michigan,IHSP,2014-15,2015,10,75-84 yr,212.6,5.3
Michigan,IHSP,2014-15,2015,11,75-84 yr,217.9,5.3
Michigan,IHSP,2014-15,2015,12,75-84 yr,217.9,0
Michigan,IHSP,2014-15,2015,13,75-84 yr,217.9,0
Michigan,IHSP,2014-15,2015,14,75-84 yr,225.8,8
Michigan,IHSP,2014-15,2015,15,75-84 yr,225.8,0
Michigan,IHSP,2014-15,2015,16,75-84 yr,228.5,2.7
Michigan,IHSP,2014-15,2015,17,75-84 yr,233.8,5.3
Michigan,IHSP,2014-15,2014,40,85+,0,0
Michigan,IHSP,2014-15,2014,41,85+,0,0
Michigan,IHSP,2014-15,2014,42,85+,0,0
Michigan,IHSP,2014-15,2014,43,85+,0,0
Michigan,IHSP,2014-15,2014,44,85+,0,0
Michigan,IHSP,2014-15,2014,45,85+,0,0
Michigan,IHSP,2014-15,2014,46,85+,0,0
Michigan,IHSP,2014-15,2014,47,85+,0,0
Michigan,IHSP,2014-15,2014,48,85+,0,0
Michigan,IHSP,2014-15,2014,49,85+,17.9,17.9
Michigan,IHSP,2014-15,2014,50,85+,41.7,23.8
Michigan,IHSP,2014-15,2014,51,85+,77.4,35.7
Michigan,IHSP,2014-15,2014,52,85+,142.9,65.5
Michigan,IHSP,2014-15,2014,53,85+,285.9,142.9
Michigan,IHSP,2014-15,2015,1,85+,357.4,71.5
Michigan,IHSP,2014-15,2015,2,85+,416.9,59.6
Michigan,IHSP,2014-15,2015,3,85+,422.9,6
Michigan,IHSP,2014-15,2015,4,85+,440.7,17.9
Michigan,IHSP,2014-15,2015,5,85+,452.7,11.9
Michigan,IHSP,2014-15,2015,6,85+,452.7,0
Michigan,IHSP,2014-15,2015,7,85+,464.6,11.9
Michigan,IHSP,2014-15,2015,8,85+,470.5,6
Michigan,IHSP,2014-15,2015,9,85+,488.4,17.9
Michigan,IHSP,2014-15,2015,10,85+,506.3,17.9
Michigan,IHSP,2014-15,2015,11,85+,542,35.7
Michigan,IHSP,2014-15,2015,12,85+,547.9,6
Michigan,IHSP,2014-15,2015,13,85+,547.9,0
Michigan,IHSP,2014-15,2015,14,85+,565.8,17.9
Michigan,IHSP,2014-15,2015,15,85+,589.6,23.8
Michigan,IHSP,2014-15,2015,16,85+,601.5,11.9
Michigan,IHSP,2014-15,2015,17,85+,601.5,0
Michigan,IHSP,2015-16,2015,40,0-4 yr,0,0
Michigan,IHSP,2015-16,2015,41,0-4 yr,0,0
Michigan,IHSP,2015-16,2015,42,0-4 yr,0,0
Michigan,IHSP,2015-16,2015,43,0-4 yr,0,0
Michigan,IHSP,2015-16,2015,44,0-4 yr,0,0
Michigan,IHSP,2015-16,2015,45,0-4 yr,2,2
Michigan,IHSP,2015-16,2015,46,0-4 yr,2,0
Michigan,IHSP,2015-16,2015,47,0-4 yr,2,0
Michigan,IHSP,2015-16,2015,48,0-4 yr,2,0
Michigan,IHSP,2015-16,2015,49,0-4 yr,3.9,2
Michigan,IHSP,2015-16,2015,50,0-4 yr,5.9,2
Michigan,IHSP,2015-16,2015,51,0-4 yr,7.8,2
Michigan,IHSP,2015-16,2015,52,0-4 yr,7.8,0
Michigan,IHSP,2015-16,2016,1,0-4 yr,7.8,0
Michigan,IHSP,2015-16,2016,2,0-4 yr,7.8,0
Michigan,IHSP,2015-16,2016,3,0-4 yr,7.8,0
Michigan,IHSP,2015-16,2016,4,0-4 yr,7.8,0
Michigan,IHSP,2015-16,2016,5,0-4 yr,9.8,2
Michigan,IHSP,2015-16,2016,6,0-4 yr,13.7,3.9
Michigan,IHSP,2015-16,2016,7,0-4 yr,29.4,15.7
Michigan,IHSP,2015-16,2016,8,0-4 yr,41.1,11.8
Michigan,IHSP,2015-16,2016,9,0-4 yr,45.1,3.9
Michigan,IHSP,2015-16,2016,10,0-4 yr,56.8,11.8
Michigan,IHSP,2015-16,2016,11,0-4 yr,60.7,3.9
Michigan,IHSP,2015-16,2016,12,0-4 yr,66.6,5.9
Michigan,IHSP,2015-16,2016,13,0-4 yr,76.4,9.8
Michigan,IHSP,2015-16,2016,14,0-4 yr,82.3,5.9
Michigan,IHSP,2015-16,2016,15,0-4 yr,90.1,7.8
Michigan,IHSP,2015-16,2016,16,0-4 yr,96,5.9
Michigan,IHSP,2015-16,2016,17,0-4 yr,98,2
Michigan,IHSP,2015-16,2015,40,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,41,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,42,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,43,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,44,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,45,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,46,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,47,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,48,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,49,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,50,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,51,5-17 yr,0,0
Michigan,IHSP,2015-16,2015,52,5-17 yr,0,0
Michigan,IHSP,2015-16,2016,1,5-17 yr,0,0
Michigan,IHSP,2015-16,2016,2,5-17 yr,0,0
Michigan,IHSP,2015-16,2016,3,5-17 yr,0,0
Michigan,IHSP,2015-16,2016,4,5-17 yr,0.7,0.7
Michigan,IHSP,2015-16,2016,5,5-17 yr,0.7,0
Michigan,IHSP,2015-16,2016,6,5-17 yr,2.1,1.4
Michigan,IHSP,2015-16,2016,7,5-17 yr,2.8,0.7
Michigan,IHSP,2015-16,2016,8,5-17 yr,4.2,1.4
Michigan,IHSP,2015-16,2016,9,5-17 yr,4.9,0.7
Michigan,IHSP,2015-16,2016,10,5-17 yr,6.3,1.4
Michigan,IHSP,2015-16,2016,11,5-17 yr,7.7,1.4
Michigan,IHSP,2015-16,2016,12,5-17 yr,7.7,0
Michigan,IHSP,2015-16,2016,13,5-17 yr,8.4,0.7
Michigan,IHSP,2015-16,2016,14,5-17 yr,9.1,0.7
Michigan,IHSP,2015-16,2016,15,5-17 yr,9.8,0.7
Michigan,IHSP,2015-16,2016,16,5-17 yr,11.2,1.4
Michigan,IHSP,2015-16,2016,17,5-17 yr,12.6,1.4
Michigan,IHSP,2015-16,2015,40,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,41,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,42,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,43,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,44,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,45,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,46,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,47,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,48,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,49,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,50,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,51,18-49 yr,0,0
Michigan,IHSP,2015-16,2015,52,18-49 yr,0,0
Michigan,IHSP,2015-16,2016,1,18-49 yr,0,0
Michigan,IHSP,2015-16,2016,2,18-49 yr,0,0
Michigan,IHSP,2015-16,2016,3,18-49 yr,0,0
Michigan,IHSP,2015-16,2016,4,18-49 yr,0.3,0.3
Michigan,IHSP,2015-16,2016,5,18-49 yr,1.3,1.1
Michigan,IHSP,2015-16,2016,6,18-49 yr,1.6,0.3
Michigan,IHSP,2015-16,2016,7,18-49 yr,2.9,1.3
Michigan,IHSP,2015-16,2016,8,18-49 yr,4.5,1.6
Michigan,IHSP,2015-16,2016,9,18-49 yr,7.4,2.9
Michigan,IHSP,2015-16,2016,10,18-49 yr,9.3,1.9
Michigan,IHSP,2015-16,2016,11,18-49 yr,10.3,1.1
Michigan,IHSP,2015-16,2016,12,18-49 yr,11.6,1.3
Michigan,IHSP,2015-16,2016,13,18-49 yr,12.7,1.1
Michigan,IHSP,2015-16,2016,14,18-49 yr,12.7,0
Michigan,IHSP,2015-16,2016,15,18-49 yr,13.2,0.5
Michigan,IHSP,2015-16,2016,16,18-49 yr,13.8,0.5
Michigan,IHSP,2015-16,2016,17,18-49 yr,14,0.3
Michigan,IHSP,2015-16,2015,40,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,41,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,42,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,43,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,44,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,45,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,46,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,47,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,48,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,49,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,50,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,51,50-64 yr,0,0
Michigan,IHSP,2015-16,2015,52,50-64 yr,0,0
Michigan,IHSP,2015-16,2016,1,50-64 yr,0,0
Michigan,IHSP,2015-16,2016,2,50-64 yr,0,0
Michigan,IHSP,2015-16,2016,3,50-64 yr,0,0
Michigan,IHSP,2015-16,2016,4,50-64 yr,1.7,1.7
Michigan,IHSP,2015-16,2016,5,50-64 yr,3.3,1.7
Michigan,IHSP,2015-16,2016,6,50-64 yr,4.5,1.1
Michigan,IHSP,2015-16,2016,7,50-64 yr,10.6,6.1
Michigan,IHSP,2015-16,2016,8,50-64 yr,17.8,7.2
Michigan,IHSP,2015-16,2016,9,50-64 yr,20.6,2.8
Michigan,IHSP,2015-16,2016,10,50-64 yr,25.6,5
Michigan,IHSP,2015-16,2016,11,50-64 yr,29,3.3
Michigan,IHSP,2015-16,2016,12,50-64 yr,30.7,1.7
Michigan,IHSP,2015-16,2016,13,50-64 yr,34.6,3.9
Michigan,IHSP,2015-16,2016,14,50-64 yr,35.7,1.1
Michigan,IHSP,2015-16,2016,15,50-64 yr,36.2,0.6
Michigan,IHSP,2015-16,2016,16,50-64 yr,36.8,0.6
Michigan,IHSP,2015-16,2016,17,50-64 yr,38.5,1.7
Michigan,IHSP,2015-16,2015,40,65+ yr,0.8,0.8
Michigan,IHSP,2015-16,2015,41,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,42,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,43,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,44,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,45,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,46,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,47,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,48,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,49,65+ yr,0.8,0
Michigan,IHSP,2015-16,2015,50,65+ yr,1.5,0.8
Michigan,IHSP,2015-16,2015,51,65+ yr,1.5,0
Michigan,IHSP,2015-16,2015,52,65+ yr,1.5,0
Michigan,IHSP,2015-16,2016,1,65+ yr,1.5,0
Michigan,IHSP,2015-16,2016,2,65+ yr,1.5,0
Michigan,IHSP,2015-16,2016,3,65+ yr,3,1.5
Michigan,IHSP,2015-16,2016,4,65+ yr,4.6,1.5
Michigan,IHSP,2015-16,2016,5,65+ yr,5.3,0.8
Michigan,IHSP,2015-16,2016,6,65+ yr,9.9,4.6
Michigan,IHSP,2015-16,2016,7,65+ yr,14.4,4.6
Michigan,IHSP,2015-16,2016,8,65+ yr,21.3,6.8
Michigan,IHSP,2015-16,2016,9,65+ yr,26.6,5.3
Michigan,IHSP,2015-16,2016,10,65+ yr,33.4,6.8
Michigan,IHSP,2015-16,2016,11,65+ yr,38.7,5.3
Michigan,IHSP,2015-16,2016,12,65+ yr,41,2.3
Michigan,IHSP,2015-16,2016,13,65+ yr,46.3,5.3
Michigan,IHSP,2015-16,2016,14,65+ yr,49.4,3
Michigan,IHSP,2015-16,2016,15,65+ yr,53.2,3.8
Michigan,IHSP,2015-16,2016,16,65+ yr,56.2,3
Michigan,IHSP,2015-16,2016,17,65+ yr,58.5,2.3
Michigan,IHSP,2015-16,2015,40,Overall,0.1,0.1
Michigan,IHSP,2015-16,2015,41,Overall,0.1,0
Michigan,IHSP,2015-16,2015,42,Overall,0.1,0
Michigan,IHSP,2015-16,2015,43,Overall,0.1,0
Michigan,IHSP,2015-16,2015,44,Overall,0.1,0
Michigan,IHSP,2015-16,2015,45,Overall,0.2,0.1
Michigan,IHSP,2015-16,2015,46,Overall,0.2,0
Michigan,IHSP,2015-16,2015,47,Overall,0.2,0
Michigan,IHSP,2015-16,2015,48,Overall,0.2,0
Michigan,IHSP,2015-16,2015,49,Overall,0.3,0.1
Michigan,IHSP,2015-16,2015,50,Overall,0.6,0.2
Michigan,IHSP,2015-16,2015,51,Overall,0.7,0.1
Michigan,IHSP,2015-16,2015,52,Overall,0.7,0
Michigan,IHSP,2015-16,2016,1,Overall,0.7,0
Michigan,IHSP,2015-16,2016,2,Overall,0.7,0
Michigan,IHSP,2015-16,2016,3,Overall,0.9,0.2
Michigan,IHSP,2015-16,2016,4,Overall,1.7,0.8
Michigan,IHSP,2015-16,2016,5,Overall,2.7,1
Michigan,IHSP,2015-16,2016,6,Overall,4.2,1.5
Michigan,IHSP,2015-16,2016,7,Overall,7.7,3.5
Michigan,IHSP,2015-16,2016,8,Overall,11.8,4.1
Michigan,IHSP,2015-16,2016,9,Overall,14.7,2.9
Michigan,IHSP,2015-16,2016,10,Overall,18.5,3.7
Michigan,IHSP,2015-16,2016,11,Overall,20.8,2.4
Michigan,IHSP,2015-16,2016,12,Overall,22.4,1.6
Michigan,IHSP,2015-16,2016,13,Overall,25.1,2.7
Michigan,IHSP,2015-16,2016,14,Overall,26.3,1.1
Michigan,IHSP,2015-16,2016,15,Overall,27.7,1.5
